"genename","uniprot","mean_patient","mean_ctrl","mito","complex"
"RPL6","Q02878",647559.729166667,729688.2625,"nonmito",""
"RPL7","P18124",470988.645866667,585635.7,"nonmito",""
"RPL7A","P62424",494979.312533333,540850.8,"nonmito",""
"RPL7L1","Q6DKI1",28938.7708333333,37061.880858,"nonmito",""
"RPL8","P62917",989099.187666667,1036306.7625,"nonmito",""
"RPL9","P32969",394102.572966667,400432.42504,"nonmito",""
"RPLP0","P05388",489940.020833333,618717.6,"nonmito",""
"RPLP2","P05387",198508.130233333,245035.51564,"nonmito",""
"RPN1","P04843",682049.708333333,705515.675,"nonmito",""
"RPN2","P04844",548988.145833333,538333.15,"nonmito",""
"RPP30","P78346;P78346-2",25199.53776,21766.907032,"nonmito",""
"RPP38","P78345",38495.50521,29301.13594,"nonmito",""
"RPP40","O75818;O75818-2",20122.2031266667,16001.346484,"nonmito",""
"RPRD1A","Q96P16;Q96P16-3",20174.7207,15464.7527366,"nonmito",""
"RPRD1B","Q9NQG5",31075.13151,21422.43711,"nonmito",""
"RPRD2","Q5VT52;Q5VT52-2;Q5VT52-3",17101.6725233333,12498.048046,"nonmito",""
"RPS10","P46783",384708.145866667,554883.2375,"nonmito",""
"RPS11","P62280",561945.875,652096.025,"nonmito",""
"RPS12","P25398",735401.166666667,526710.10626,"nonmito",""
"RPS13","P62277",994087.020833333,921151.6625,"nonmito",""
"RPS14","P62263",1331340.20833333,1457280.275,"nonmito",""
"RPS15","P62841",135795.7526,159280.20625,"nonmito",""
"RPS15A","P62244",1146696.16666667,1099002.55,"nonmito",""
"RPS16","P62249",812448.75,798882.1125,"nonmito",""
"RPS17","P08708",356915.2396,292876.0219,"nonmito",""
"RPS18","P62269",745463.791666667,783466.4375,"nonmito",""
"RPS19","P39019",413768.406266667,518837.10628,"nonmito",""
"RPS2","P15880",674241.479166667,762347.2375,"nonmito",""
"RPS20","P60866;P60866-2",508095.031266667,589022.3875,"nonmito",""
"RPS21","P63220",392518.5625,378464.50314,"nonmito",""
"RPS23","P62266",829516.5625,792391.0125,"nonmito",""
"RPS24","P62847;P62847-2;P62847-3;P62847-4",398887.4375,377950.35002,"nonmito",""
"RPS25","P62851",1041934.5835,1188599.5626,"nonmito",""
"RPS26","P62854",456971.406266667,482783.28128,"nonmito",""
"RPS27","P42677",143628.255233333,193809.21878,"nonmito",""
"RPS27A","P62979",3102335.33333333,3058238.55,"nonmito",""
"RPS27L","Q71UM5",484950.062533333,601535.03126,"nonmito",""
"RPS28","P62857",1147431.04166667,1236361.65,"nonmito",""
"RPS29","P62273",190077.3125,194982.76876,"nonmito",""
"RPS3","P23396",1167824.125,1228180.8,"nonmito",""
"RPS3A","P61247",531390.5625,548207.73752,"nonmito",""
"RPS4X","P62701",780101.8125,773928.4625,"nonmito",""
"RPS5","P46782",763141.333333333,594456.7625,"nonmito",""
"RPS6","P62753",808500.5,928043.7,"nonmito",""
"RPS6KA3","P51812",29342.44271,31159.26953,"nonmito",""
"RPS7","P62081",974335.354166667,1171690.225,"nonmito",""
"RPS8","P62241",1181122.66666667,1564685.725,"nonmito",""
"RPS9","P46781",648500.229166667,758790.275,"nonmito",""
"RPSA","P08865",738825.25,973174.3126,"nonmito",""
"RPTOR","Q8N122",54061.8359366667,39843.9625,"nonmito",""
"RRAGA","Q7L523",68336.63021,70071.113284,"nonmito",""
"RRAGC","Q9HB90",51251.23438,61068.962502,"nonmito",""
"RRAS","P10301",221618.6771,185387.76564,"nonmito",""
"RRAS2","P62070;P62070-4",188658.8438,195762.94376,"nonmito",""
"RRBP1","Q9P2E9",133132.2474,311577.7844,"nonmito",""
"RRM1","P23921",41433.8164066667,55154.601564,"nonmito",""
"RRM2","P31350;P31350-2",31659.94336,21686.5,"nonmito",""
"RRM2B","Q7LG56",50648.21224,51366.928126,"nonmito",""
"RRP1","P56182",29791.99349,25480.783596,"nonmito",""
"RRP12","Q5JTH9",32750.52474,31307.557812,"nonmito",""
"RRP15","Q9Y3B9",20911.1393233333,21540.7875,"nonmito",""
"RRP1B","Q14684",9952.709473,11238.0111352,"nonmito",""
"RRP7A","Q9Y3A4",23704.84961,23337.472268,"nonmito",""
"RRP8","O43159",14322.7919933333,14340.5705102,"nonmito",""
"RRP9","O43818",31886.4921866667,35507.592188,"nonmito",""
"RRS1","Q15050",40445.9830733333,50895.752342,"nonmito",""
"RSF1","Q96T23;Q96T23-2",9867.50423066667,7317.3627934,"nonmito",""
"RSL1D1","O76021",91744.86979,86503.543752,"nonmito",""
"RSPRY1","Q96DX4",19789.5026033333,13163.882422,"nonmito",""
"RSU1","Q15404",233434.3802,223675.33752,"nonmito",""
"RTCA","O00442;O00442-2",109962.231776667,101851.115624,"nonmito",""
"RTCB","Q9Y3I0",103080.013003333,136726.17344,"nonmito",""
"RTF1","Q92541",15907.0778,21420.026172,"nonmito",""
"RTF2","Q9BY42",12312.2011733333,15694.570118,"nonmito",""
"RTL8C","A6ZKI3",27656.0345066667,39167.228124,"nonmito",""
"RTN3","O95197;O95197-2",112980.111966667,133710.86252,"nonmito",""
"RTN4","Q9NQC3",745412.229166667,1074386.6,"nonmito",""
"RTRAF","Q9Y224",47606.9348966667,49232.520312,"nonmito",""
"RUFY1","Q96T51",32559.5013,31268.993752,"nonmito",""
"RUFY2","Q8WXA3;Q8WXA3-1;Q8WXA3-3",22586.02669,19038.544728,"nonmito",""
"RUFY3","Q7L099;Q7L099-2;Q7L099-3;Q7L099-4",20850.9537766667,21078.420506,"nonmito",""
"RUSF1","Q96GQ5",27236.2337233333,20365.807812,"nonmito",""
"RUVBL1","Q9Y265",153739.750033333,152196.17502,"nonmito",""
"RUVBL2","Q9Y230",146473.390633333,167320.8625,"nonmito",""
"RWDD1","Q9H446;Q9H446-2",14295.0338566667,9122.0997076,"nonmito",""
"RWDD2B","P57060",41488.36849,36382.953906,"nonmito",""
"RWDD4","Q6NW29",67978.2604166667,65257.441408,"nonmito",""
"RYBP","Q8N488",20317.75651,9244.8805682,"nonmito",""
"S100A10","P60903",422561.000033333,419849.0625,"nonmito",""
"S100A11","P31949",401694.031266667,543631.14688,"nonmito",""
"S100A13","Q99584",120706.4479,115582.837498,"nonmito",""
"S100A16","Q96FQ6",18276.65853,29514.48047,"nonmito",""
"S100A4","P26447",200698.6094,840988.1125,"nonmito",""
"S100A6","P06703",622396.093766667,2618611.15,"nonmito",""
"SACM1L","Q9NTJ5",84794.2630233333,85368.734376,"nonmito",""
"SACS","Q9NZJ4",32461.3561233333,21614.735158,"nonmito",""
"SAE1","Q9UBE0",45775.4856766667,41121.803124,"nonmito",""
"SAFB","Q15424;Q15424-3;Q15424-4",71738.2057333333,62103.304688,"nonmito",""
"SAFB2","Q14151",23241.8580766667,17401.788672,"nonmito",""
"SAMD1","Q6SPF0",33866.83724,33450.012498,"nonmito",""
"SAMD4B","Q5PRF9",5476.62451166667,19778.97129,"nonmito",""
"SAMD9","Q5K651",34631.1237,16406.351366,"nonmito",""
"SAMHD1","Q9Y3Z3",39226.1979166667,20340.207226,"nonmito",""
"SAMM50","Q9Y512",91966.8125033333,78621.081252,"mito",""
"SAP18","O00422;O00422-2",74700.1458333333,59261.803124,"nonmito",""
"SAP30BP","Q9UHR5;Q9UHR5-2",26446.8431,25449.523436,"nonmito",""
"SAR1A","Q9NR31",432615.322966667,488470.96876,"nonmito",""
"SAR1B","Q9Y6B6",60795.9166666667,60487.835938,"nonmito",""
"SARNP","P82979",115282.148466667,126421.7875,"nonmito",""
"SARS1","P49591",347942.4271,176739.77186,"nonmito",""
"SARS2","Q9NP81",27170.5911466667,29610.941796,"mito",""
"SART1","O43290",39145.8528633333,36981.5,"nonmito",""
"SART3","Q15020",57472.2278633333,42978.38672,"nonmito",""
"SASH1","O94885",29250.6777333333,28780.04883,"nonmito",""
"SBDS","Q9Y3A5",134519.992166667,115692.32814,"nonmito",""
"SBF1","O95248;O95248-4;O95248-5",28180.9479166667,20780.822266,"nonmito",""
"SBF2","Q86WG5",34404.7480466667,20261.014844,"nonmito",""
"SCAF1","Q9H7N4",9988.43294333333,9451.152637,"nonmito",""
"SCAF4","O95104",52484.94401,39293.964844,"nonmito",""
"SCAF8","Q9UPN6",17645.74284,15845.081446,"nonmito",""
"SCAI","Q8N9R8;Q8N9R8-2",14303.7753866667,11433.2490234,"nonmito",""
"SCAMP1","O15126",30305.50651,53392.539064,"nonmito",""
"SCAMP3","O14828",97076.11198,146503.3547,"nonmito",""
"SCAMP4","Q969E2;Q969E2-2",147849.273446667,139629.44999,"nonmito",""
"SCAP","Q12770;Q12770-3",13775.2086576667,15029.496096,"nonmito",""
"SCARB2","Q14108",479192.260433333,547813.50002,"nonmito",""
"SCARF2","Q96GP6;Q96GP6-2",21700.7714833333,23376.514452,"nonmito",""
"SCCPDH","Q8NBX0",203963.713533333,140016.0047,"nonmito",""
"SCD5","Q86SK9;Q86SK9-2",23449.09831,35832.177734,"nonmito",""
"SCFD1","Q8WVM8",92857.3593766667,77070.603906,"nonmito",""
"SCFD2","Q8WU76;Q8WU76-2",47314.69271,39829.425002,"nonmito",""
"SCO1","O75880",37276.2591166667,33127.507032,"mito",""
"SCO2","O43819",16641.0716133333,18452.026564,"mito",""
"SCP2","P22307",91941.9974,96344.840612,"mito",""
"SCPEP1","Q9HB40",19643.6165366667,28805.26211,"nonmito",""
"SCRIB","Q14160;Q14160-3",42143.3580733333,38370.725782,"nonmito",""
"SCRN1","Q12765;Q12765-2",205008.906266667,185629.37188,"nonmito",""
"SCRN2","Q96FV2;Q96FV2-2",7835.02669133333,24126.508204,"nonmito",""
"SCRN3","Q0VDG4;Q0VDG4-2",18298.3385433333,17572.671874,"nonmito",""
"SCYL1","Q96KG9;Q96KG9-2;Q96KG9-3",75199.6406266667,69136.98672,"nonmito",""
"SCYL2","Q6P3W7",32920.0319,27736.618752,"nonmito",""
"SDAD1","Q9NVU7",19490.2792966667,19165.913282,"nonmito",""
"SDC2","P34741",13838.9417333333,9612.1701184,"nonmito",""
"SDCBP","O00560-2",80444.51563,246534.79378,"nonmito",""
"SDF2","Q99470",21438.5917966667,23291.793358,"nonmito",""
"SDF2L1","Q9HCN8",64898.6640633333,59701.229688,"nonmito",""
"SDF4","Q9BRK5",37201.2799466667,57756.139846,"nonmito",""
"SDHA","P31040",128779.888033333,116243.75312,"mito","CII"
"SDHB","P21912",139784.4141,129509.40156,"mito","CII"
"SDHC","Q99643;Q99643-3;Q99643-5",60220.9908866667,23533.897266,"mito","CII"
"SEC11A","P67812",322696.822933333,234432.89376,"nonmito",""
"SEC13","P55735",226671.0313,205457.59064,"nonmito",""
"SEC14L2","O76054",26624.05534,16251.7953114,"nonmito",""
"SEC16A","O15027;O15027-2;O15027-3;O15027-4;O15027-5",34274.0351566667,30815.357422,"nonmito",""
"SEC22B","O75396",375553.072933333,450709.81878,"nonmito",""
"SEC23A","Q15436",394032.156266667,319171.69378,"nonmito",""
"SEC23B","Q15437",20496.8463533333,19047.856252,"nonmito",""
"SEC23IP","Q9Y6Y8",74444.19792,58012.965626,"nonmito",""
"SEC24A","O95486",82295.0156266667,75498.670312,"nonmito",""
"SEC24B","O95487;O95487-2;O95487-3",47386.0039066667,44336.963282,"nonmito",""
"SEC24C","P53992",88070.53125,86440.801564,"nonmito",""
"SEC24D","O94855;O94855-2",147914.723966667,101422.173426,"nonmito",""
"SEC31A","O94979",224740.6042,207436.31254,"nonmito",""
"SEC61A1","P61619",445928.3542,437373.81252,"nonmito",""
"SEC61B","P60468",250513.114566667,349509.4188,"nonmito",""
"SEC61G","P60059",221957.463566667,224024.0844,"nonmito",""
"SEC62","Q99442",156620.463566667,135992.86718,"nonmito",""
"SEC63","Q9UGP8",68503.0104166667,80240.082812,"nonmito",""
"SEH1L","Q96EE3;Q96EE3-1",56125.2695333333,41579.116016,"nonmito",""
"SEL1L","Q9UBV2",24463.3125,23013.421874,"nonmito",""
"SELENBP1","Q13228;Q13228-4",54947.28776,38829.549608,"nonmito",""
"SELENOF","O60613",77149.5182266667,42620.547264,"nonmito",""
"SELENOH","Q8IZQ5",27380.40755,28147.37129,"nonmito",""
"SELENON","Q9NZV5;Q9NZV5-2",27365.0006533333,31738.365234,"nonmito",""
"SELENOO","Q9BVL4",23489.89583,24017.848438,"mito",""
"SELENOT","P62341",31431.71094,36831.946876,"nonmito",""
"SEMA7A","O75326",42477.1718766667,36534.892972,"nonmito",""
"SENP3","Q9H4L4",20513.1536466667,21565.266798,"nonmito",""
"SEPHS1","P49903",52432.23698,40774.416408,"nonmito",""
"SEPTIN10","Q9P0V9;Q9P0V9-2",30634.8541666667,20594.947268,"nonmito",""
"SEPTIN11","Q9NVA2",408436.083333333,310432.35002,"nonmito",""
"SEPTIN2","Q15019;Q15019-2",887392.583333333,672859.6375,"nonmito",""
"SEPTIN7","Q16181",365227.645866667,271450.03126,"nonmito",""
"SEPTIN8","Q92599;Q92599-2;Q92599-4",39695.3958333333,39380.457032,"nonmito",""
"SEPTIN9","Q9UHD8;Q9UHD8-2;Q9UHD8-5;Q9UHD8-7",193930.760433333,353363.95004,"nonmito",""
"SERBP1","Q8NC51",176236.020866667,167907.4625,"nonmito",""
"SERINC1","Q9NRX5",65176.3724,125060.371898,"nonmito",""
"SERINC3","Q13530;Q13530-2",19414.7708333333,20532.818166,"nonmito",""
"SERPINB1","P30740",111613.830733333,92689.24376,"nonmito",""
"SERPINB12","Q96P63;Q96P63-2",24950.3512393333,27261.2068368,"nonmito",""
"SERPINB2","P05120",137777.0521,78197.524618,"nonmito",""
"SERPINB6","P35237",411936.0521,313330.75002,"nonmito",""
"SERPINB7","O75635;O75635-2",19346.821613,27265.273438,"nonmito",""
"SERPINB8","P50452",100774.890626667,82819.507816,"nonmito",""
"SERPINB9","P50453",15667.8424466667,9759.3732446,"nonmito",""
"SERPINC1","P01008",107497.257813333,257189.63438,"nonmito",""
"SERPINE1","P05121",35403.0612,70369.459376,"nonmito",""
"SERPINE2","P07093-2;P07093-3",107487.3542,281681.43908,"nonmito",""
"SERPINH1","P50454",2504556.16666667,1549497.525,"nonmito",""
"SESN2","P58004",36003.59245,25509.4209,"nonmito",""
"SESTD1","Q86VW0",23009.3463566667,18035.518162,"nonmito",""
"SET","Q01105;Q01105-2;Q01105-3;Q01105-4",417625.197933333,365565.55628,"nonmito",""
"SETD3","Q86TU7",35140.0013033333,36215.751562,"nonmito",""
"SETD7","Q8WTS6",62665.1484366667,58367.360938,"nonmito",""
"SF1","Q15637-4",60060.18229,66980.014062,"nonmito",""
"SF3A1","Q15459",58295.9739566667,55112.46328,"nonmito",""
"SF3A2","Q15428",36195.2213566667,33350.11211,"nonmito",""
"SF3A3","Q12874",42452.0091166667,41169.990624,"nonmito",""
"SF3B1","O75533",70420.6588566667,62503.24844,"nonmito",""
"SF3B2","Q13435",76071.7968766667,85328.673436,"nonmito",""
"SF3B3","Q15393",162477.833333333,136717.45472,"nonmito",""
"SF3B4","Q15427",72458.8906266667,81278.901566,"nonmito",""
"SF3B6","Q9Y3B4",14806.9723333333,14265.580272,"nonmito",""
"SFPQ","P23246",215261.645833333,191243.85936,"nonmito",""
"SFXN1","Q9H9B4",118026.1953,104226.781238,"mito",""
"SFXN3","Q9BWM7",80706.7916666667,145942.55002,"mito",""
"SGCB","Q16585",88887.6901066667,64659.578908,"nonmito",""
"SGCD","Q92629-2",111872.255233333,85365.108588,"nonmito",""
"SGMS1","Q86VZ5",12911.0491566667,23950.848046,"nonmito",""
"SGPL1","O95470",28493.5579466667,18172.615038,"nonmito",""
"SGPP1","Q9BX95",32582.04948,18526.053516,"nonmito",""
"SGSH","P51688",193762.208333333,103743.612488,"nonmito",""
"SGTA","O43765",67080.2031266667,74594.930468,"nonmito",""
"SGTB","Q96EQ0",31525.7220066667,43978.433596,"nonmito",""
"SH2B1","Q9NRF2;Q9NRF2-2;Q9NRF2-3",16155.6074233333,10704.6991202,"nonmito",""
"SH2D4A","Q9H788",29483.49805,36787.725,"nonmito",""
"SH3BGRL","O75368",288018.250033333,197926.80002,"nonmito",""
"SH3BGRL3","Q9H299",339567.9063,430040.18754,"nonmito",""
"SH3BP4","Q9P0V3",35831.1901033333,37160.47578,"nonmito",""
"SH3D19","Q5HYK7",25462.16471,17573.254298,"nonmito",""
"SH3GL1","Q99961",198818.635433333,173744.68438,"nonmito",""
"SH3GLB1","Q9Y371;Q9Y371-2",45819.8072933333,89762.917188,"nonmito",""
"SH3GLB2","Q9NR46",17826.4759133333,26203.256248,"nonmito",""
"SH3KBP1","Q96B97",40487.9205766667,53073.794532,"nonmito",""
"SH3PXD2A","Q5TCZ1;Q5TCZ1-3",21270.0950533333,13389.4033196,"nonmito",""
"SH3PXD2B","A1X283",45559.6158833333,40636.636328,"nonmito",""
"SH3RF1","Q7Z6J0",575964.166666667,887402.1,"nonmito",""
"SH3RF3","Q8TEJ3",36858.39518,43701.733204,"nonmito",""
"SHC1","P29353;P29353-2;P29353-6;P29353-7",23234.5410166667,46491.210154,"nonmito",""
"SHFL","Q9NUL5",63361.39453,48842.746096,"nonmito",""
"SHKBP1","Q8TBC3",8635.24397833333,11582.6154304,"nonmito",""
"SHMT1","P34896;P34896-2",80859.2395833333,76604.271876,"nonmito",""
"SHMT2","P34897;P34897-3",260452.281266667,205839.04688,"mito",""
"SHOC2","Q9UQ13;Q9UQ13-2",31306.53906,34639.84258,"nonmito",""
"SHPK","Q9UHJ6",28335.9863266667,20733.479686,"nonmito",""
"SIAE","Q9HAT2;Q9HAT2-2",36303.55078,23173.327734,"nonmito",""
"SIDT2","Q8NBJ9;Q8NBJ9-2",26613.7460933333,28306.921874,"nonmito",""
"SIGMAR1","Q99720",157997.328166667,109605.720312,"nonmito",""
"SIL1","Q9H173",14074.6471366667,22007.647656,"nonmito",""
"SIN3A","Q96ST3",16544.1188133333,14786.454296,"nonmito",""
"SIPA1L1","O43166-2;O43166-3",9790.936197,17397.555468,"nonmito",""
"SIRPA","P78324",15666.37077,37230.450782,"nonmito",""
"SIRT1","Q96EB6",13277.67611,12691.3421856,"nonmito",""
"SIRT2","Q8IXJ6",20468.26237,20835.845704,"nonmito",""
"SIRT5","Q9NXA8;Q9NXA8-2;Q9NXA8-4",7387.908041,10761.5144532,"mito",""
"SKIV2L","Q15477",53830.4257833333,45759.721876,"nonmito",""
"SKP1","P63208",154624.486966667,153660.04218,"nonmito",""
"SLAIN2","Q9P270",17755.0514333333,28264.438282,"nonmito",""
"SLC12A2","P55011",29413.5553366667,42666.417186,"nonmito",""
"SLC12A4","Q9UP95;Q9UP95-2",61056.80599,60154.05625,"nonmito",""
"SLC12A9","Q9BXP2",30829.5325533333,39060.164846,"nonmito",""
"SLC15A4","Q8N697",14747.28418,20000.8125,"nonmito",""
"SLC16A1","P53985",34064.7213533333,26489.197656,"nonmito",""
"SLC16A3","O15427",61916.05078,124218.875008,"nonmito",""
"SLC16A7","O60669",27356.6809933333,16061.8298842,"nonmito",""
"SLC17A5","Q9NRA2",45342.125,95243.315636,"nonmito",""
"SLC1A3","P43003;P43003-2",16754.9638666667,14186.839452,"nonmito",""
"SLC1A4","P43007",44988.85807,44256.210546,"nonmito",""
"SLC1A5","Q15758",347579.322966667,424313.74378,"nonmito",""
"SLC20A2","Q08357",12588.6746416667,23025.607032,"nonmito",""
"SLC25A1","P53007",126032.1745,139278.63594,"mito",""
"SLC25A10","Q9UBX3;Q9UBX3-2",12436.6539733333,15211.034378,"mito",""
"SLC25A11","Q02978",139352.015633333,155822.68438,"mito",""
"SLC25A12","O75746",63299.46224,54514.029686,"mito",""
"SLC25A13","Q9UJS0;Q9UJS0-2",34638.5156233333,28460.588674,"mito",""
"SLC25A16","P16260",10213.9729833333,9688.6930672,"mito",""
"SLC25A19","Q9HC21",10669.9290393333,10730.1107422,"mito",""
"SLC25A20","O43772",37401.7552066667,42140.69844,"mito",""
"SLC25A22","Q9H936",44654.1966133333,50276.46797,"mito",""
"SLC25A24","Q6NUK1",126870.1875,123771.36252,"mito",""
"SLC25A3","Q00325-2",541561.458333333,505392.2,"mito",""
"SLC25A32","Q9H2D1",11066.34082,9927.5047868,"mito",""
"SLC25A4","P12235",80332.0937533333,85254.368752,"mito",""
"SLC25A46","Q96AG3",47100.0989566667,36879.01172,"mito",""
"SLC25A5","P05141",426285.7813,416802.68752,"mito",""
"SLC25A6","P12236",885089.083333333,996712.2126,"mito",""
"SLC27A1","Q6PCB7",19739.1946633333,18889.81699,"nonmito",""
"SLC27A3","Q5K4L6",14340.77995,10008.892189,"nonmito",""
"SLC27A4","Q6P1M0",31621.7649766667,35477.508204,"nonmito",""
"SLC2A1","P11166",103479.2604,115278.114084,"nonmito",""
"SLC2A10","O95528",75898.21354,81627.553118,"nonmito",""
"SLC2A3","P11169",17346.1484366667,26710.329296,"nonmito",""
"SLC30A1","Q9Y6M5",23487.62565,24028.828514,"nonmito",""
"SLC30A5","Q8TAD4",14884.2109366667,15841.519338,"nonmito",""
"SLC30A6","Q6NXT4;Q6NXT4-2;Q6NXT4-4",11769.1360666667,15652.698828,"nonmito",""
"SLC30A7","Q8NEW0",104955.15365,85757.176566,"nonmito",""
"SLC30A9","Q6PML9",28117.0423166667,25987.55703,"mito",""
"SLC33A1","O00400",30530.7845033333,26627.15625,"nonmito",""
"SLC35B1","P78383",23806.5579433333,18444.162892,"nonmito",""
"SLC35B2","Q8TB61;Q8TB61-2;Q8TB61-3",32465.5455733333,72881.645314,"nonmito",""
"SLC35E1","Q96K37",36569.90755,38489.396094,"nonmito",""
"SLC35F6","Q8N357",50474.71094,56323.916406,"nonmito",""
"SLC36A1","Q7Z2H8;Q7Z2H8-3",13462.4130856667,16324.185156,"nonmito",""
"SLC38A10","Q9HBR0",34961.13802,31691.223826,"nonmito",""
"SLC38A2","Q96QD8",48306.63021,202992.44064,"nonmito",""
"SLC38A7","Q9NVC3",232960.8281,211853.85938,"nonmito",""
"SLC39A11","Q8N1S5;Q8N1S5-2",21869.09375,34118.59922,"nonmito",""
"SLC39A14","Q15043;Q15043-2;Q15043-3",47116.8125,41707.152344,"nonmito",""
"SLC39A7","Q92504",31483.82422,20303.237306,"nonmito",""
"SLC3A2","P08195;P08195-2;P08195-3;P08195-4",258374.1042,266271.59688,"nonmito",""
"SLC44A1","Q8WWI5;Q8WWI5-2;Q8WWI5-3",57170.8958333333,75734.197648,"nonmito",""
"SLC44A2","Q8IWA5;Q8IWA5-3",82408.5156266667,82255.805476,"nonmito",""
"SLC4A1AP","Q9BWU0",17506.26725,19157.518164,"nonmito",""
"SLC4A2","P04920;P04920-2;P04920-3",7766.26920566667,9112.506347,"nonmito",""
"SLC4A7","Q9Y6M7-13;Q9Y6M7-6;Q9Y6M7-7;Q9Y6M7-8",11874.09261,15925.6056642,"nonmito",""
"SLC52A2","Q9HAB3",21413.2473966667,27105.46211,"nonmito",""
"SLC5A3","P53794",16365.26009,32658.090232,"nonmito",""
"SLC66A3","Q8N755;Q8N755-2",41641.2975233333,48105.107814,"nonmito",""
"SLC6A6","P31641",11955.63867,13339.491406,"nonmito",""
"SLC7A1","P30825",43869.9401033333,84631.565626,"nonmito",""
"SLC7A5","Q01650",165700.697933333,206829.28126,"nonmito",""
"SLC8A1","P32418-2",12996.85449,18734.208594,"nonmito",""
"SLC9A1","P19634",26858.8398466667,16745.289648,"nonmito",""
"SLC9A3R1","O14745",53710.5325533333,109045.651552,"nonmito",""
"SLC9A6","Q92581-2;Q92581-3",19702.4114566667,19244,"nonmito",""
"SLFN11","Q7Z7L1",26381.5729166667,15033.709374,"nonmito",""
"SLFN5","Q08AF3",63505.9192733333,35114.90586,"nonmito",""
"SLIRP","Q9GZT3;Q9GZT3-2",18864.7415333333,23164.417578,"mito",""
"SLIT1","O75093;O75093-2",112055.921866667,103483.079696,"nonmito",""
"SLIT2","O94813;O94813-2;O94813-3",45517.0820333333,82770.6375,"nonmito",""
"SLIT3","O75094;O75094-4",35038.7799466667,20346.324024,"nonmito",""
"SLK","Q9H2G2;Q9H2G2-2",44716.7278666667,43769.903126,"nonmito",""
"SLMAP","Q14BN4;Q14BN4-2;Q14BN4-3",12592.83952,15112.842774,"nonmito",""
"SLTM","Q9NWH9",32171.3847666667,27542.172658,"nonmito",""
"SMAD2","Q15796;Q15796-2",67994.1822933333,79218.442198,"nonmito",""
"SMAD4","Q13485",27565.19987,20472.34414,"nonmito",""
"SMAP1","Q8IYB5-2;Q8IYB5-3",70662.88151,61515.598436,"nonmito",""
"SMAP2","Q8WU79",51767.5325533333,51502.210158,"nonmito",""
"SMARCA1","P28370",40483.9895833333,35462.670702,"nonmito",""
"SMARCA2","P51531;P51531-2",20567.2089833333,12198.2429676,"nonmito",""
"SMARCA4","P51532;P51532-2;P51532-3;P51532-4;P51532-5",33432.8444,23288.087108,"nonmito",""
"SMARCA5","O60264",28795.9700533333,25219.18164,"nonmito",""
"SMARCAL1","Q9NZC9",14204.3072933333,11839.425,"nonmito",""
"SMARCC1","Q92922",23681.8391966667,19625.030466,"nonmito",""
"SMARCC2","Q8TAQ2",38170,33560.059374,"nonmito",""
"SMARCD3","Q6STE5;Q6STE5-2",127159.770833333,134707.31252,"nonmito",""
"SMARCE1","Q969G3;Q969G3-2;Q969G3-3;Q969G3-4;Q969G3-5;Q969G3-6",26702.5540366667,23593.041018,"nonmito",""
"SMC1A","Q14683",83508.0052066667,65909.176562,"nonmito",""
"SMC2","O95347",22885.9283866667,31173.901174,"nonmito",""
"SMC3","Q9UQE7",38850.5221366667,28637.691408,"nonmito",""
"SMC4","Q9NTJ3",103762.484366667,126824.401592,"nonmito",""
"SMC5","Q8IY18",22017.8040366667,20614.529296,"nonmito",""
"SMCHD1","A6NHR9",25167.35482,18979.866798,"nonmito",""
"SMG1","Q96Q15;Q96Q15-2",16318.7832033333,10747.3080076,"nonmito",""
"SMG5","Q9UPR3",7360.30468766667,8282.0947256,"nonmito",""
"SMG8","Q8ND04;Q8ND04-2",28312.30664,18418.733984,"nonmito",""
"SMG9","Q9H0W8;Q9H0W8-2",48125.29427,41661.821874,"nonmito",""
"SMN1","Q16637;Q16637-3",40892.6822933333,66253.575784,"nonmito",""
"SMNDC1","O75940",19282.09375,18719.181056,"nonmito",""
"SMPD1","P17405;P17405-4",87634.08073,73253.032032,"nonmito",""
"SMPD4","Q9NXE4;Q9NXE4-3;Q9NXE4-4",44626.5833333333,27833.05,"nonmito",""
"SMPDL3A","Q92484;Q92484-2",22657.75521,10691.3015628,"nonmito",""
"SMS","P52788",70071.9166666667,68817.582034,"nonmito",""
"SMTN","P53814-5;P53814-6",15924.0016266667,34827.868362,"nonmito",""
"SMU1","Q2TAY7",93077.78645,75394.410938,"nonmito",""
"SMURF2","Q9HAU4",10885.566407,20489.2521464,"nonmito",""
"SMYD3","Q9H7B4;Q9H7B4-3",15996.5735666667,14368.086914,"nonmito",""
"SMYD5","Q6GMV2",30746.5826833333,28329.110938,"nonmito",""
"SNAP23","O00161",46871.72005,40359.568752,"nonmito",""
"SNAP29","O95721",10586.7649733333,27577.896484,"mito",""
"SND1","Q7KZF4",406984.687533333,416085.76878,"mito",""
"SNF8","Q96H20;Q96H20-2",45867.9973966667,38311.933986,"nonmito",""
