"genename","uniprot","mean_patient","mean_ctrl","mito","complex"
"PARN","O95453;O95453-2",42590.2,38040.9666666667,"nonmito",""
"PARP1","P09874",61761.1666666667,70608.3,"nonmito",""
"PARP14","Q460N5",194946.333333333,78718.3,"nonmito",""
"PARP4","Q9UKK3",70006.4666666667,76674.42,"nonmito",""
"PARVA","Q9NVD7",126409,119698.7,"nonmito",""
"PARVB","Q9HBI1;Q9HBI1-2;Q9HBI1-3",89236,98729.04,"nonmito",""
"PATL1","Q86TB9;Q86TB9-4",23972.5333333333,21293.34,"nonmito",""
"PAWR","Q96IZ0",171186,48752.94,"nonmito",""
"PAXBP1","Q9Y5B6",186835.666666667,207128.476,"nonmito",""
"PAXX","Q9BUH6",66638.1333333333,59237.6,"nonmito",""
"PBDC1","Q9BVG4",111839,108782.46,"nonmito",""
"PBLD","P30039",58058.0666666667,49492.36,"nonmito",""
"PBRM1","Q86U86;Q86U86-2;Q86U86-4;Q86U86-5;Q86U86-7;Q86U86-8;Q86U86-9",24481,43431.38,"nonmito",""
"PBXIP1","Q96AQ6;Q96AQ6-2",121299,124172.8,"nonmito",""
"PC","P11498",38219.4,57239.08,"mito",""
"PCBD1","P61457",88006.7,147561.8,"nonmito",""
"PCBP1","Q15365",410035.333333333,309804,"nonmito",""
"PCBP2","Q15366;Q15366-2",567110.666666667,604828.4,"nonmito",""
"PCCB","P05166;P05166-2",40718.4666666667,35827.58,"mito",""
"PCDH18","Q9HCL0;Q9HCL0-2",52959.75,46800,"nonmito",""
"PCDHGA6","Q9Y5G7",104634.933333333,49675,"nonmito",""
"PCID2","Q5JVF3;Q5JVF3-2;Q5JVF3-4",41111.3333333333,50218.46,"nonmito",""
"PCK2","Q16822",423110,223388,"mito",""
"PCMT1","P22061;P22061-2",325705,333456.4,"nonmito",""
"PCNA","P12004",229749.333333333,235698,"nonmito",""
"PCNP","Q8WW12",142626.333333333,83732.7,"nonmito",""
"PCOLCE","Q15113",203096.333333333,184413.8,"nonmito",""
"PCYOX1","Q9UHG3",208810.333333333,223480.2,"nonmito",""
"PCYT1A","P49585",118370,135918.4,"nonmito",""
"PCYT2","Q99447;Q99447-3",93456.1666666667,108597.14,"nonmito",""
"PDAP1","Q13442",451860.666666667,378418,"nonmito",""
"PDCD10","Q9BUL8",153009.333333333,157199.4,"nonmito",""
"PDCD11","Q14690",41360.8333333333,53411.38,"nonmito",""
"PDCD1LG2","Q9BQ51",68349.65,115414.625,"nonmito",""
"PDCD4","Q53EL6;Q53EL6-2",65444.5666666667,112617.76,"nonmito",""
"PDCD5","O14737",62756.3333333333,88011.75,"nonmito",""
"PDCD6","O75340",176685.666666667,202726.6,"nonmito",""
"PDCD6IP","Q8WUM4",153046.666666667,216625,"nonmito",""
"PDCL","Q13371",58944.7333333333,74050.98,"nonmito",""
"PDCL3","Q9H2J4",62540.8333333333,51027.1,"nonmito",""
"PDE12","Q6L8Q7;Q6L8Q7-2",98613.3333333333,102037.74,"mito",""
"PDE1C","Q14123;Q14123-2",107044.333333333,63810,"nonmito",""
"PDE6D","O43924",159038.333333333,109297.5,"nonmito",""
"PDGFRA","P16234",32649.4666666667,62522.66,"nonmito",""
"PDGFRB","P09619",186716,130369.02,"nonmito",""
"PDHA1","P08559;P08559-3;P08559-4",178138,146553.6,"mito",""
"PDHB","P11177;P11177-2",200270.666666667,165123.6,"mito",""
"PDHX","O00330;O00330-3",29804.7,44321.48,"mito",""
"PDIA3","P30101",596645.666666667,570542.4,"nonmito",""
"PDIA4","P13667",221656,253531.4,"nonmito",""
"PDIA5","Q14554",123552.333333333,107208.06,"nonmito",""
"PDIA6","Q15084;Q15084-2;Q15084-3;Q15084-4;Q15084-5",423601,589549.2,"nonmito",""
"PDLIM1","O00151",425947.666666667,240817,"nonmito",""
"PDLIM2","Q96JY6;Q96JY6-5",320153.666666667,204894.2,"nonmito",""
"PDLIM4","P50479",396662,240168.4,"nonmito",""
"PDLIM5","Q96HC4",159202,123870,"nonmito",""
"PDLIM7","Q9NR12",461571.333333333,231954.4,"nonmito",""
"PDP1","Q9P0J1;Q9P0J1-2",45270.1,40183.32,"mito",""
"PDPK1","O15530;O15530-3",25518.2,40006.32,"nonmito",""
"PDPR","Q8NCN5",101014.533333333,83032.26,"mito",""
"PDS5A","Q29RF7",26182.7333333333,41157.66,"nonmito",""
"PDS5B","Q9NTI5;Q9NTI5-2",30390.1333333333,34794.14,"nonmito",""
"PDXDC1","Q6P996;Q6P996-4;Q6P996-5",88732.5,115492,"nonmito",""
"PDXK","O00764",251302.666666667,224330.4,"nonmito",""
"PDZD11","Q5EBL8;Q5EBL8-2",45925.3333333333,77531.32,"nonmito",""
"PDZD8","Q8NEN9",23830.7,33322.425,"nonmito",""
"PEA15","Q15121;Q15121-2",287715.666666667,343821.4,"nonmito",""
"PEAK1","Q9H792",60583.5,42244.26,"nonmito",""
"PEBP1","P30086",1065333.33333333,868578.2,"nonmito",""
"PEF1","Q9UBV8",138745.666666667,217516.4,"nonmito",""
"PELO","Q9BRX2",77942.9666666667,94341.94,"nonmito",""
"PELP1","Q8IZL8",47359.9333333333,73349.6,"nonmito",""
"PEPD","P12955",349059.333333333,280356,"nonmito",""
"PES1","O00541;O00541-2",81109.1333333333,91888.64,"nonmito",""
"PEX11B","O96011;O96011-2",88252.4,67402.34,"mito",""
"PEX14","O75381;O75381-2",56213,63144.56,"nonmito",""
"PEX16","Q9Y5Y5",40854.5666666667,41806.6,"nonmito",""
"PEX3","P56589",122359.333333333,141953,"nonmito",""
"PEX5","P50542;P50542-2;P50542-3;P50542-4",38322.35,48016.96,"nonmito",""
"PFAS","O15067",101525.333333333,113172.4,"nonmito",""
"PFDN2","Q9UHV9",67897.1666666667,100037.44,"nonmito",""
"PFDN6","O15212",64054.7,116737.38,"nonmito",""
"PFKL","P17858",249106.666666667,203921,"nonmito",""
"PFKM","P08237;P08237-3",148506,106122.66,"nonmito",""
"PFKP","Q01813",247864,246797.2,"nonmito",""
"PFN1","P07737",1174590,912598,"nonmito",""
"PFN2","P35080-2",225493.666666667,283942.2,"nonmito",""
"PGAM1","P18669",931176.666666667,597533,"nonmito",""
"PGAM5","Q96HS1",53573.0666666667,73778.86,"mito",""
"PGD","P52209;P52209-2",246196.333333333,307622,"nonmito",""
"PGK1","P00558",548056.333333333,352219,"nonmito",""
"PGLS","O95336",429023,417876.6,"nonmito",""
"PGM1","P36871",329317,217334.4,"nonmito",""
"PGM2","Q96G03",93795.8666666667,78358.72,"nonmito",""
"PGM2L1","Q6PCE3",97812.8,71380.84,"nonmito",""
"PGM3","O95394;O95394-4",162946,166033,"nonmito",""
"PGP","A6NDG6",83634.5666666667,90036.16,"nonmito",""
"PGPEP1","Q9NXJ5",96041.7,79611.14,"nonmito",""
"PGRMC1","O00264",231961.666666667,250987.8,"nonmito",""
"PGRMC2","O15173;O15173-2",596999,414122.6,"nonmito",""
"PHAX","Q9H814",29288.5333333333,38742.28,"nonmito",""
"PHB","P35232",336271.333333333,328976.2,"mito",""
"PHB2","Q99623",480497,440418.6,"mito",""
"PHC2","Q8IXK0;Q8IXK0-2;Q8IXK0-4;Q8IXK0-5",41799.7666666667,78848.1,"nonmito",""
"PHF5A","Q7RTV0",81633.4666666667,58837.44,"nonmito",""
"PHF6","Q8IWS0;Q8IWS0-3",38273.0666666667,43448.26,"nonmito",""
"PHGDH","O43175",349162.333333333,242860.6,"nonmito",""
"PHKB","Q93100;Q93100-2;Q93100-3;Q93100-4",25309.8,34653.28,"nonmito",""
"PHKG2","P15735;P15735-2",49671.3,153693.225,"nonmito",""
"PHLDB1","Q86UU1-2",60708.5666666667,68738.58,"nonmito",""
"PHLDB2","Q86SQ0",42734.7333333333,32812.54,"nonmito",""
"PHPT1","Q9NRX4",142080.333333333,124901.34,"nonmito",""
"PI4K2A","Q9BTU6",93039.5666666667,78485.54,"nonmito",""
"PI4K2B","Q8TCG2",56237.1,53683.175,"nonmito",""
"PI4KA","P42356",56075.4,53341.3,"nonmito",""
"PICALM","Q13492;Q13492-2;Q13492-5",168711.333333333,167191.8,"nonmito",""
"PIEZO1","Q92508",81371.4333333333,67231.48,"nonmito",""
"PIGG","Q5H8A4;Q5H8A4-2",95910.5,81172.44,"nonmito",""
"PIGK","Q92643",81863.4666666667,88052.08,"nonmito",""
"PIGS","Q96S52",78432.8666666667,90884.48,"nonmito",""
"PIGT","Q969N2;Q969N2-5",58001.8,60340.14,"nonmito",""
"PIGU","Q9H490;Q9H490-2",121926.666666667,126016.2,"nonmito",""
"PIH1D1","Q9NWS0",77042.8333333333,47155.6,"nonmito",""
"PIK3C2A","O00443",28417.4666666667,26212.2,"nonmito",""
"PIK3C3","Q8NEB9",72099.3333333333,57915.36,"nonmito",""
"PIK3CA","P42336",17896.9,26049,"nonmito",""
"PIK3R1","P27986;P27986-4",30494.7,46769.64,"nonmito",""
"PIK3R2","O00459",18246.4,59630.54,"nonmito",""
"PIK3R4","Q99570",35937.1666666667,40439.42,"nonmito",""
"PIN1","Q13526",124062.333333333,141903,"nonmito",""
"PIN4","Q9Y237;Q9Y237-2",62913.8666666667,58976.58,"nonmito",""
"PIP4K2A","P48426;P48426-2",173086.333333333,160714.4,"nonmito",""
"PIP4K2B","P78356",91547.2,91366.24,"nonmito",""
"PIP4K2C","Q8TBX8",77436.6333333333,56097.02,"nonmito",""
"PIP4P1","Q86T03;Q86T03-2",101056.066666667,56505.16,"nonmito",""
"PIP4P2","Q8N4L2",101111.033333333,77133.64,"nonmito",""
"PIP5K1A","Q99755;Q99755-3;Q99755-4",92298.7,70331.78,"nonmito",""
"PIP5K1C","O60331;O60331-2;O60331-3;O60331-4",116372.666666667,61973.38,"nonmito",""
"PIR","O00625",98934.3666666667,86551.66,"nonmito",""
"PITHD1","Q9GZP4;Q9GZP4-2",73129.4666666667,62810.58,"nonmito",""
"PITPNA","Q00169",84907.4,77459.02,"nonmito",""
"PITPNB","P48739;P48739-3",114430.666666667,107646,"nonmito",""
"PITRM1","Q5JRX3",81050.5333333333,96745.38,"mito",""
"PKD2","Q13563;Q13563-3",81682.5666666667,89831.66,"nonmito",""
"PKM","P14618",1407120,1432020,"nonmito",""
"PKM","P14618-2",431316.333333333,475134.8,"nonmito",""
"PKN1","Q16512;Q16512-2",54624.8666666667,82264.12,"nonmito",""
"PKN2","Q16513;Q16513-2",72295.3333333333,74695.4,"nonmito",""
"PLA2G15","Q8NCC3",101879.866666667,141918.6,"nonmito",""
"PLA2G4A","P47712",66103.2566666667,51360.375,"nonmito",""
"PLAA","Q9Y263",97094.1333333333,84390.16,"nonmito",""
"PLAUR","Q03405",74497.7666666667,46568.26,"nonmito",""
"PLBD2","Q8NHP8",244657.666666667,154273.8,"nonmito",""
"PLCB3","Q01970",72927.3,91791.84,"nonmito",""
"PLCB4","Q15147;Q15147-4;Q15147-5",32209.5,67316.74,"nonmito",""
"PLCD1","P51178",79269.6333333333,92370.66,"nonmito",""
"PLCD3","Q8N3E9",48385.7333333333,74412.575,"nonmito",""
"PLCG1","P19174;P19174-2",63135.3,56747.8,"nonmito",""
"PLD3","Q8IV08",313677.333333333,260902.6,"nonmito",""
"PLEC","Q15149",374709,445714.4,"nonmito",""
"PLEC","Q15149-4",770229,337061.14,"nonmito",""
"PLEKHA1","Q9HB21;Q9HB21-2",22966.4333333333,19568.0666666667,"nonmito",""
"PLEKHA5","Q9HAU0;Q9HAU0-2;Q9HAU0-4;Q9HAU0-5;Q9HAU0-6",32479.1333333333,16617.33,"nonmito",""
"PLEKHF1","Q96S99",152285,60769.98,"nonmito",""
"PLEKHO2","Q8TD55",112851.666666667,81616.92,"nonmito",""
"PLGRKT","Q9HBL7",119347.333333333,94004.925,"mito",""
"PLIN3","O60664",524192.333333333,605096.4,"nonmito",""
"PLOD1","Q02809;Q02809-2",392879.666666667,354245.6,"nonmito",""
"PLOD2","O00469-2",301660.333333333,175051.16,"nonmito",""
"PLOD3","O60568",297541.666666667,316827.4,"nonmito",""
"PLPBP","O94903",92123.4666666667,91655.42,"mito",""
"PLPP1","O14494",59715.7333333333,61541.14,"nonmito",""
"PLPP3","O14495",242523.333333333,134381.86,"nonmito",""
"PLRG1","O43660;O43660-2",49146,44366.42,"nonmito",""
"PLS3","P13797",247155.666666667,323371,"nonmito",""
"PLSCR3","Q9NRY6",151827.666666667,127760.4,"mito",""
"PLXNA1","Q9UIW2",40063.5333333333,43309.24,"nonmito",""
"PLXNA3","P51805",40102.9,37977.1,"nonmito",""
"PLXNB2","O15031",94713.3666666667,84965.56,"nonmito",""
"PML","P29590",182272.666666667,96883.58,"nonmito",""
"PMM1","Q92871",43032.7333333333,39785.74,"nonmito",""
"PMM2","O15305",121137.333333333,106296.34,"nonmito",""
"PMPCA","Q10713",61389.1666666667,67329.42,"mito",""
"PMPCB","O75439",93230.5,99781.3,"mito",""
"PMVK","Q15126",115116.666666667,118313,"nonmito",""
"PNKP","Q96T60",65141.3333333333,57243.36,"nonmito",""
"PNN","Q9H307",72814.4,81074.88,"nonmito",""
"PNO1","Q9NRX1",80156.0666666667,90828.8,"nonmito",""
"PNP","P00491",338741,193168.16,"nonmito",""
"PNPLA6","Q8IY17;Q8IY17-2;Q8IY17-3",75525.8,91339.4,"nonmito",""
"PNPO","Q9NVS9;Q9NVS9-3",136046,113237.56,"mito",""
"PNPT1","Q8TCS8",125890.333333333,67090.2,"mito",""
"PODXL","O00592;O00592-2",115170,114666.08,"nonmito",""
"POFUT1","Q9H488",106851,95920,"nonmito",""
"POFUT2","Q9Y2G5",107576.8,147940.6,"nonmito",""
"POGLUT1","Q8NBL1",109118,74694.96,"nonmito",""
"POGLUT2","Q6UW63",78506,49449.38,"nonmito",""
"POGLUT3","Q7Z4H8",123787.333333333,127160.8,"nonmito",""
"POGZ","Q7Z3K3;Q7Z3K3-2;Q7Z3K3-3;Q7Z3K3-5;Q7Z3K3-6;Q7Z3K3-7",32437.6333333333,43641.94,"nonmito",""
"POLDIP2","Q9Y2S7",105463.333333333,107483.96,"mito",""
"POLDIP3","Q9BY77",105111.233333333,79418.52,"nonmito",""
"POLE3","Q9NRF9",83979.6,54367.24,"nonmito",""
"POLR1A","O95602",33774.7666666667,25795.9,"nonmito",""
"POLR1B","Q9H9Y6;Q9H9Y6-3",39070.8333333333,27185.8,"nonmito",""
"POLR1C","O15160",69085.4666666667,70873.56,"nonmito",""
"POLR1D","P0DPB6",84260.5666666667,75457.92,"nonmito",""
"POLR1F","Q3B726",28496.2333333333,19165.45,"nonmito",""
"POLR2A","P24928",46474.4,51746.04,"nonmito",""
"POLR2B","P30876",41040.8333333333,47050.32,"nonmito",""
"POLR2C","P19387",51340.9,60608.86,"nonmito",""
"POLR2E","P19388",115397,124405.8,"nonmito",""
"POLR2G","P62487",39643.2,48164.66,"nonmito",""
"POLR2H","P52434",62692.9666666667,25877.42,"nonmito",""
"POMT1","Q9Y6A1;Q9Y6A1-2;Q9Y6A1-3",22563.0666666667,32685.4,"nonmito",""
"PON2","Q15165;Q15165-1;Q15165-3",158245,98931.4,"nonmito",""
"POP1","Q99575",26237.6666666667,39468.02,"nonmito",""
"POP4","O95707",30097.1666666667,25076.58,"nonmito",""
"POP7","O75817",84294.2,53255.38,"nonmito",""
"POR","P16435",104628.333333333,116171.8,"nonmito",""
"POSTN","Q15063-5",242404.333333333,99365.6333333333,"nonmito",""
"POTEJ","P0CG39",302008.666666667,243199.8,"nonmito",""
"PPA1","Q15181",167723,160306.6,"nonmito",""
"PPA2","Q9H2U2;Q9H2U2-2",73773,74318.32,"mito",""
"PPAN","Q9NQ55;Q9NQ55-2;Q9NQ55-3",17400.89,18343.44,"nonmito",""
"PPAT","Q06203",37223.3,66992.16,"nonmito",""
"PPCS","Q9HAB8",98062.2666666667,79271.66,"nonmito",""
"PPFIA1","Q13136",43560.5666666667,40990.98,"nonmito",""
"PPFIBP1","Q86W92-2",79030.2666666667,93899.42,"nonmito",""
"PPIA","P62937",1410350,1186122,"nonmito",""
"PPIB","P23284",1591636.66666667,1291764,"nonmito",""
"PPIC","P45877",430950,255701,"nonmito",""
"PPID","Q08752",52511.6333333333,68164.44,"nonmito",""
"PPIE","Q9UNP9;Q9UNP9-2;Q9UNP9-3",114494.5,104554.04,"nonmito",""
"PPIF","P30405",76015.8333333333,56886.8,"mito",""
"PPIG","Q13427;Q13427-2",56439.9333333333,48592.15,"nonmito",""
"PPIH","O43447",89052.8333333333,81344.98,"nonmito",""
"PPIL1","Q9Y3C6",97144.5666666667,83264,"nonmito",""
"PPIL3","Q9H2H8",127009.666666667,65157.78,"nonmito",""
"PPIL4","Q8WUA2",65834.9,68988.58,"nonmito",""
"PPIP5K2","O43314;O43314-2",53529.8333333333,41354.5,"nonmito",""
"PPM1A","P35813;P35813-3",92590.3666666667,78841.18,"nonmito",""
"PPM1B","O75688",62517.1333333333,56987.2,"nonmito",""
"PPM1F","P49593",104233,119298,"nonmito",""
"PPM1G","O15355",69017.4666666667,77869.62,"nonmito",""
"PPME1","Q9Y570;Q9Y570-4",179476,98757.66,"nonmito",""
"PPOX","P50336",54347.1,59697.2,"mito",""
"PPP1CA","P62136",435984.333333333,483645.6,"nonmito",""
"PPP1CB","P62140",423540.666666667,305982.2,"nonmito",""
"PPP1CC","P36873;P36873-2",551249,443441,"nonmito",""
"PPP1R10","Q96QC0",42724.3666666667,65545.88,"nonmito",""
"PPP1R11","O60927",48890.4333333333,23993.14,"nonmito",""
"PPP1R12A","O14974",103369.333333333,92959.44,"nonmito",""
"PPP1R12C","Q9BZL4",59674.9666666667,49882.92,"nonmito",""
"PPP1R13L","Q8WUF5",99188.6333333333,51497.275,"nonmito",""
"PPP1R14B","Q96C90",48347.7666666667,33220.06,"nonmito",""
"PPP1R18","Q6NYC8",119348,103927.82,"nonmito",""
"PPP1R2","P41236",76495.5666666667,36851.22,"nonmito",""
"PPP1R21","Q6ZMI0",60078.0333333333,61005.66,"nonmito",""
"PPP1R7","Q15435",156775.333333333,170824.8,"nonmito",""
"PPP1R8","Q12972",56532.1666666667,47702.7,"nonmito",""
"PPP1R9B","Q96SB3",59691.2,53036.36,"nonmito",""
"PPP2CB","P62714",243036.666666667,250416,"nonmito",""
"PPP2R1A","P30153",122938,216609.2,"nonmito",""
"PPP2R1B","P30154;P30154-2;P30154-4",180150.333333333,307177.8,"nonmito",""
"PPP2R2A","P63151",138561.333333333,122553.8,"nonmito",""
"PPP2R2D","Q66LE6",59389.8666666667,51875.325,"nonmito",""
"PPP2R5A","Q15172",32073.7666666667,48671.675,"nonmito",""
"PPP2R5B","Q15173;Q15173-2",53478.45,55578.96,"nonmito",""
"PPP2R5C","Q13362;Q13362-3;Q13362-4;Q13362-5",61746.5666666667,79700.14,"nonmito",""
"PPP2R5D","Q14738",68657.0333333333,87161.96,"nonmito",""
"PPP2R5E","Q16537;Q16537-2",107453,122168,"nonmito",""
"PPP3CA","Q08209-2",119936.666666667,143267.6,"nonmito",""
"PPP3CB","P16298;P16298-2;P16298-3;P16298-4",105742.9,135766.8,"nonmito",""
"PPP3R1","P63098",35766.7,32339.5,"nonmito",""
"PPP4C","P60510",106919.833333333,104587.04,"nonmito",""
"PPP4R1","Q8TF05;Q8TF05-2",37872.1,64397.38,"nonmito",""
"PPP4R3A","Q6IN85;Q6IN85-2",29432.4,34713.8,"nonmito",""
"PPP5C","P53041",117009.333333333,94789.38,"nonmito",""
"PPP6C","O00743;O00743-2",58427.2666666667,70310.58,"nonmito",""
"PPP6R1","Q9UPN7",32129.4333333333,35171.88,"nonmito",""
"PPP6R2","O75170;O75170-2;O75170-3;O75170-4;O75170-5",30394.6666666667,44313.34,"nonmito",""
"PPP6R3","Q5H9R7;Q5H9R7-2;Q5H9R7-5;Q5H9R7-6",57526.8666666667,67341.58,"nonmito",""
"PPT1","P50897",139833.666666667,92154.92,"nonmito",""
"PPWD1","Q96BP3",54863.0666666667,47723.32,"nonmito",""
"PQBP1","O60828;O60828-2",65176.4666666667,37660.34,"nonmito",""
"PRAF2","O60831",165624.333333333,163685.6,"nonmito",""
"PRCP","P42785",189336,146645.4,"nonmito",""
"PRDX1","Q06830",808501,812561,"nonmito",""
"PRDX2","P32119",533732.666666667,556881,"mito",""
"PRDX3","P30048;P30048-2",401521.666666667,372275.8,"mito",""
"PRDX4","Q13162",705864.666666667,433753,"mito",""
"PRDX5","P30044;P30044-2",412645.666666667,478594.8,"mito",""
"PRDX6","P30041",1017383.33333333,1339773.8,"mito",""
"PREB","Q9HCU5",89724.6333333333,63587.88,"nonmito",""
"PREP","P48147",123547,102523,"nonmito",""
"PREPL","Q4J6C6;Q4J6C6-4",43633.4,58612.5,"mito",""
"PRKAA1","Q13131;Q13131-2",178465,162253.8,"nonmito",""
"PRKAB1","Q9Y478",64324.2333333333,52514.44,"nonmito",""
"PRKACA","P17612",150647,133983.2,"mito",""
"PRKACB","P22694;P22694-2;P22694-3;P22694-4;P22694-5;P22694-6;P22694-7;P22694-9",135962.333333333,70079.04,"nonmito",""
"PRKAG1","P54619;P54619-2;P54619-3",119895,102322.36,"nonmito",""
"PRKAR1A","P10644",245361.333333333,198098.8,"nonmito",""
"PRKAR2A","P13861;P13861-2",163747.333333333,152859.2,"nonmito",""
"PRKCA","P17252",72030.5666666667,93530.04,"nonmito",""
"PRKCD","Q05655;Q05655-2",75473.4333333333,75970.48,"nonmito",""
"PRKCI","P41743",64268.1666666667,54797.08,"nonmito",""
"PRKCSH","P14314-2",314106.666666667,313607.8,"nonmito",""
"PRKD1","Q15139",46310.9333333333,45430.52,"nonmito",""
"PRKD2","Q9BZL6;Q9BZL6-3",41323.0666666667,65211.4333333333,"nonmito",""
"PRKDC","P78527",112998.333333333,139613.8,"nonmito",""
"PRKG1","Q13976",108581.333333333,104787.24,"nonmito",""
"PRKRA","O75569",131147,115665.22,"nonmito",""
"PRMT1","Q99873;Q99873-2;Q99873-3",161854,177406.2,"nonmito",""
"PRMT5","O14744",83896.8333333333,110660.6,"nonmito",""
"PRNP","P04156",203785,132368.66,"nonmito",""
"PRORP","O15091",36949.1333333333,15658.4666666667,"mito",""
"PRPF19","Q9UMS4",139052.333333333,153456,"nonmito",""
"PRPF3","O43395",80067.9,85381.36,"nonmito",""
"PRPF31","Q8WWY3",64767.0666666667,60346.74,"nonmito",""
"PRPF38B","Q5VTL8",45295.7,42843.925,"nonmito",""
"PRPF4","O43172;O43172-2",57991,54537.86,"nonmito",""
"PRPF40A","O75400;O75400-2",76177.8333333333,79419.78,"nonmito",""
"PRPF4B","Q13523",44780.5,42876.26,"nonmito",""
"PRPF6","O94906",56915.7666666667,70062.34,"nonmito",""
"PRPF8","Q6P2Q9",85246.6666666667,98285.38,"nonmito",""
"PRPS1","P60891",318991,147436,"nonmito",""
"PRPS2","P11908;P11908-2",79198.2666666667,29420.5,"nonmito",""
"PRPSAP1","Q14558-2",120039.333333333,92046.86,"nonmito",""
"PRPSAP2","O60256",111661,109698.22,"nonmito",""
"PRRC1","Q96M27",138277,178284,"nonmito",""
"PRRC2A","P48634",53288.1666666667,43782.56,"nonmito",""
"PRRC2B","Q5JSZ5",21010.95,20796.925,"nonmito",""
"PRRC2C","Q9Y520;Q9Y520-4;Q9Y520-5;Q9Y520-6;Q9Y520-7",41192.3,48719.48,"nonmito",""
"PRRX1","P54821-2",124705.333333333,105091.06,"nonmito",""
"PRSS23","O95084;O95084-2",36908.1333333333,54210.7,"nonmito",""
"PSAP","P07602;P07602-2;P07602-3",103131.466666667,74428.52,"nonmito",""
"PSAT1","Q9Y617",613452,378999.6,"nonmito",""
"PSEN1","P49768;P49768-2",59273.2333333333,25476.5,"nonmito",""
"PSG5","Q15238",102275.533333333,116425.54,"nonmito",""
"PSIP1","O75475",49899.4666666667,55115.28,"nonmito",""
"PSMA1","P25786;P25786-2",230603,191107.6,"nonmito",""
"PSMA2","P25787",186723.666666667,151534.6,"nonmito",""
"PSMA3","P25788;P25788-2",250490,209747.8,"nonmito",""
"PSMA4","P25789",262417.333333333,231896.4,"nonmito",""
"PSMA5","P28066",256145,208774.6,"nonmito",""
"PSMA6","P60900",304986.666666667,218385,"nonmito",""
"PSMA7","O14818",349181,279485.2,"nonmito",""
"PSMB1","P20618",311663.666666667,255733.8,"nonmito",""
"PSMB10","P40306",157908,52610.38,"nonmito",""
"PSMB2","P49721",177605,170456.6,"nonmito",""
"PSMB3","P49720",293902.333333333,211901.6,"nonmito",""
"PSMB4","P28070",590368.666666667,415676.4,"nonmito",""
"PSMB5","P28074-3",349984.333333333,346141,"nonmito",""
"PSMB5","P28074",250740.666666667,294455.6,"nonmito",""
"PSMB6","P28072",195064.333333333,235795,"nonmito",""
"PSMB7","Q99436",158337,153937.6,"nonmito",""
"PSMB8","P28062;P28062-2",276607.666666667,106623.8,"nonmito",""
"PSMB9","P28065",297992.666666667,101186.08,"nonmito",""
"PSMC1","P62191",180375.333333333,194012.6,"nonmito",""
"PSMC2","P35998",195921,211590,"nonmito",""
"PSMC3","P17980",207062,218625.4,"nonmito",""
"PSMC4","P43686",169291.333333333,192162.6,"nonmito",""
"PSMC5","P62195;P62195-2",174124,168128.8,"nonmito",""
"PSMC6","P62333",266180.333333333,283279.2,"nonmito",""
"PSMD1","Q99460",127997.666666667,155417.6,"nonmito",""
"PSMD10","O75832",39577.5333333333,30893.88,"nonmito",""
"PSMD11","O00231",149471,159740.4,"nonmito",""
"PSMD12","O00232",215049,204981.6,"nonmito",""
"PSMD13","Q9UNM6",117759.666666667,158883.6,"nonmito",""
"PSMD14","O00487",105679.333333333,113786,"nonmito",""
"PSMD2","Q13200",119666.333333333,145700,"nonmito",""
"PSMD3","O43242",184286.666666667,189211.2,"nonmito",""
"PSMD4","P55036",141821.666666667,117994.4,"nonmito",""
"PSMD5","Q16401;Q16401-2",160325.666666667,245346,"nonmito",""
"PSMD6","Q15008",179072.666666667,199618,"nonmito",""
"PSMD7","P51665",177519.333333333,174124.6,"nonmito",""
"PSMD8","P48556",172878.333333333,217386.4,"nonmito",""
"PSMD9","O00233",140294.333333333,127099.8,"nonmito",""
"PSME1","Q06323",226564.666666667,161880.8,"nonmito",""
"PSME2","Q9UL46",179290.333333333,128552.4,"nonmito",""
"PSME3","P61289;P61289-2",78520.4333333333,101532.94,"nonmito",""
"PSME3IP1","Q9GZU8",60107.2666666667,50323.26,"nonmito",""
"PSME4","Q14997",23744.5666666667,31122.96,"nonmito",""
"PSMF1","Q92530",105274.666666667,122081.6,"nonmito",""
"PSMG1","O95456",82411,82379.38,"nonmito",""
"PSMG2","Q969U7;Q969U7-2",60437.5333333333,64048.36,"nonmito",""
"PSMG3","Q9BT73",49762.1,57126.08,"nonmito",""
"PSPC1","Q8WXF1",114044,119928.7,"nonmito",""
"PSPH","P78330",247222.333333333,229357.8,"nonmito",""
"PTAR1","Q7Z6K3",37826.45,59403.575,"nonmito",""
"PTBP1","P26599;P26599-2;P26599-3",342244.666666667,357289.2,"nonmito",""
"PTBP3","O95758;O95758-1;O95758-2;O95758-4;O95758-5;O95758-6",87419,58275.16,"nonmito",""
"PTCD3","Q96EY7",46539.6666666667,59777.46,"mito","Ribo"
"PTDSS1","P48651",112874,101308.28,"nonmito",""
"PTDSS2","Q9BVG9",91175.8666666667,116602.25,"nonmito",""
"PTEN","P60484;P60484-2",38754.5666666667,36142.78,"nonmito",""
"PTGES","O14684",83619.0333333333,58771.85,"nonmito",""
"PTGES2","Q9H7Z7",73206.6333333333,77962.2,"mito",""
"PTGES3","Q15185;Q15185-4",533944,488990.6,"nonmito",""
"PTGIS","Q16647",30818.3333333333,152632.34,"nonmito",""
"PTGR1","Q14914;Q14914-2",158037.666666667,153123.8,"nonmito",""
